taxa_id;W;detected_0.9;detected_0.8;detected_0.7;detected_0.6;mean_qval;median_qval;fisher_qval;clr_mean_diff;structural_zero;x_label;y_label;comparison;cat_var
Actinomyces;0;FALSE;FALSE;FALSE;FALSE;0.7259971768862113;0.7415654372183741;0.9999995378579716;-0.3993055087604352;No;-0.947344018459075;21;bellvitge_clinic;center
Bifidobacterium;8;FALSE;FALSE;FALSE;FALSE;0.16131712798029368;0.08831349950400072;1.4042160854369908e-9;-0.947344018459075;No;-0.947344018459075;21;bellvitge_clinic;center
Collinsella;0;FALSE;FALSE;FALSE;FALSE;0.6058932040376959;0.7309102825963054;0.9805815693806949;-0.2305758404219376;No;-0.947344018459075;21;bellvitge_clinic;center
Slackia;0;FALSE;FALSE;FALSE;FALSE;0.6707837651714728;0.83435264758574;0.9993769988840314;-0.0658087727084612;No;-0.947344018459075;21;bellvitge_clinic;center
Bacteroides;0;FALSE;FALSE;FALSE;FALSE;0.9374406110850347;0.9956210372909808;1;-0.20207738530902292;No;-0.947344018459075;21;bellvitge_clinic;center
Odoribacter;0;FALSE;FALSE;FALSE;FALSE;0.4961728900031649;0.4526531267414101;0.6688665025850468;0.06759850587854735;No;-0.947344018459075;21;bellvitge_clinic;center
Prevotella;0;FALSE;FALSE;FALSE;FALSE;0.982359724847599;0.9805171902006939;1;-0.02970419670891724;No;-0.947344018459075;21;bellvitge_clinic;center
Alistipes;0;FALSE;FALSE;FALSE;FALSE;0.8500569493401636;0.8263456723111157;0.9999999999999706;-0.5520556807860825;No;-0.947344018459075;21;bellvitge_clinic;center
Parabacteroides;1;FALSE;FALSE;FALSE;FALSE;0.6703722392311565;0.7030057412328597;0.9989421596835661;-0.23861245442586346;No;-0.947344018459075;21;bellvitge_clinic;center
Lactobacillus;0;FALSE;FALSE;FALSE;FALSE;0.859506597811256;0.8315450403844901;0.9999999999999989;-0.20035744354393778;No;-0.947344018459075;21;bellvitge_clinic;center
Streptococcus;0;FALSE;FALSE;FALSE;FALSE;0.8140206343620016;0.7885840927159862;0.9999999999945501;0.012481075385172619;No;-0.947344018459075;21;bellvitge_clinic;center
Clostridium;1;FALSE;FALSE;FALSE;FALSE;0.2454875097071107;0.20286363094720905;3.8708698952961724e-4;0.4303591239380979;No;-0.947344018459075;21;bellvitge_clinic;center
Eubacterium;0;FALSE;FALSE;FALSE;FALSE;0.6878886143657715;0.7184168001531381;0.9999435597010873;-0.10445603316393667;No;-0.947344018459075;21;bellvitge_clinic;center
Anaerostipes;0;FALSE;FALSE;FALSE;FALSE;0.7950818842518673;0.9220651113061967;0.9999999856451978;0.09003439214191328;No;-0.947344018459075;21;bellvitge_clinic;center
Blautia;1;FALSE;FALSE;FALSE;FALSE;0.41301901063794144;0.42813100422583367;0.1143056665251645;0.3207335642475312;No;-0.947344018459075;21;bellvitge_clinic;center
Coprococcus;0;FALSE;FALSE;FALSE;FALSE;0.5978110644969586;0.6231741191974773;0.9737180612308696;0.015062356211325777;No;-0.947344018459075;21;bellvitge_clinic;center
Dorea;1;FALSE;FALSE;FALSE;FALSE;0.45141245960486326;0.40393984869691185;0.35932138465771735;0.07850656338151177;No;-0.947344018459075;21;bellvitge_clinic;center
Fusicatenibacter;0;FALSE;FALSE;FALSE;FALSE;0.7858192273719347;0.9020489971403626;0.9999999788909907;-0.006398776691218065;No;-0.947344018459075;21;bellvitge_clinic;center
Lachnospiraceae_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.9694972537638274;0.9684034005069464;1;-0.11323997909891917;No;-0.947344018459075;21;bellvitge_clinic;center
Roseburia;0;FALSE;FALSE;FALSE;FALSE;0.8122845084144907;0.8198941031640125;0.999999999487952;0.047125001708208165;No;-0.947344018459075;21;bellvitge_clinic;center
Oscillibacter;0;FALSE;FALSE;FALSE;FALSE;0.7578225398533736;0.6957624713460021;0.9999999924945601;0.27620150375172287;No;-0.947344018459075;21;bellvitge_clinic;center
Agathobaculum;0;FALSE;FALSE;FALSE;FALSE;0.7226602325859186;0.7791460783445227;0.9999905024971417;-0.006782464459064199;No;-0.947344018459075;21;bellvitge_clinic;center
Faecalibacterium;1;FALSE;FALSE;FALSE;FALSE;0.6614182058983409;0.7061801156776032;0.988564718908732;-0.2843403349574944;No;-0.947344018459075;21;bellvitge_clinic;center
Flavonifractor;2;FALSE;FALSE;FALSE;FALSE;0.2695852418788027;0.21878035634246287;0.002939574421852195;0.5515874764634331;No;-0.947344018459075;21;bellvitge_clinic;center
Gemmiger;0;FALSE;FALSE;FALSE;FALSE;0.5737246042671398;0.6276253874357405;0.9581074649505978;0.4309300948612146;No;-0.947344018459075;21;bellvitge_clinic;center
Ruminococcaceae_unclassified;2;FALSE;FALSE;FALSE;FALSE;0.4230956233239203;0.33818676411865406;0.18291009143301304;0.030948785281405593;No;-0.947344018459075;21;bellvitge_clinic;center
Ruminococcus;0;FALSE;FALSE;FALSE;FALSE;0.8686484990355126;0.9169460478191943;0.9999999999999863;0.1707915818248502;No;-0.947344018459075;21;bellvitge_clinic;center
Ruthenibacterium;0;FALSE;FALSE;FALSE;FALSE;0.8309950107686492;0.9485502068195903;0.9999999997960373;0.09020700025661171;No;-0.947344018459075;21;bellvitge_clinic;center
Holdemanella;0;FALSE;FALSE;FALSE;FALSE;0.6692832284158214;0.7368463560755166;0.9999132645933337;0.25441953447013355;No;-0.947344018459075;21;bellvitge_clinic;center
Firmicutes_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.6447921863206857;0.7115361727826218;0.9971509281368849;0.6009082425085989;No;-0.947344018459075;21;bellvitge_clinic;center
Phascolarctobacterium;13;FALSE;FALSE;FALSE;FALSE;0.12071707494648534;0.054701916692863915;3.2793314035460913e-12;-0.08683591281590915;No;-0.947344018459075;21;bellvitge_clinic;center
Actinomyces;0;FALSE;FALSE;FALSE;FALSE;0.6162863929073421;0.5809326615634653;0.9997991527330355;-0.3709514645395083;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Bifidobacterium;0;FALSE;FALSE;FALSE;FALSE;1;1;1;-0.9151912561158608;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Collinsella;0;FALSE;FALSE;FALSE;FALSE;0.9576086849914325;1;1;0.05669896895212857;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Enorma;0;FALSE;FALSE;FALSE;FALSE;0.9514177770821242;0.9530932936575414;1;-0.49246773884666584;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Slackia;0;FALSE;FALSE;FALSE;FALSE;0.8616307462728638;0.9980057676892049;0.999999999999886;0.002516719130204761;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Bacteroides;0;FALSE;FALSE;FALSE;FALSE;1;1;1;-0.023747124629409193;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Odoribacter;0;FALSE;FALSE;FALSE;FALSE;0.9118718286224226;0.8907072754206146;1;0.45040823636859445;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Prevotella;0;FALSE;FALSE;FALSE;FALSE;0.9674240090071862;0.9631681597781576;1;-0.0919039834821161;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Alistipes;0;FALSE;FALSE;FALSE;FALSE;0.9315612600421025;0.9187713358066505;1;-0.6238279284283189;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Parabacteroides;0;FALSE;FALSE;FALSE;FALSE;1;1;1;-0.0389622448570069;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Streptococcus;0;FALSE;FALSE;FALSE;FALSE;0.9880093959119365;0.9857889136734062;1;0.272206728354692;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Clostridium;0;FALSE;FALSE;FALSE;FALSE;0.45526189418931806;0.376311279182389;0.8273361617518182;0.08073500008421433;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Eubacterium;0;FALSE;FALSE;FALSE;FALSE;0.9954917141158388;0.9946160272683943;1;0.1900211981756057;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Anaerostipes;0;FALSE;FALSE;FALSE;FALSE;0.8271006103258357;0.7873407684666992;0.9999999999997723;0.3670565281527643;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Blautia;0;FALSE;FALSE;FALSE;FALSE;0.9808555759068819;0.9972735806138364;1;0.07992334904675444;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Coprococcus;0;FALSE;FALSE;FALSE;FALSE;0.8847571318703111;0.8138395430457734;1;0.5388409069484127;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Dorea;0;FALSE;FALSE;FALSE;FALSE;0.9419449636009328;0.9684907696195069;1;0.3133563271319086;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Fusicatenibacter;0;FALSE;FALSE;FALSE;FALSE;0.9965984816155918;0.9942525905841649;1;0.39381059343941355;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Lachnoclostridium;0;FALSE;FALSE;FALSE;FALSE;1;1;1;0.6445893002242868;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Lachnospiraceae_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.9348647327126679;0.9299211162891617;1;-0.41452428368603;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Roseburia;0;FALSE;FALSE;FALSE;FALSE;0.8947569888871046;0.9003598835474708;1;-0.17310274413004556;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Oscillibacter;0;FALSE;FALSE;FALSE;FALSE;0.41989434656784863;0.39968008049626935;0.5078258214364205;0.4209156042753366;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Agathobaculum;0;FALSE;FALSE;FALSE;FALSE;0.9227955774189818;0.8994184279179365;1;-0.5612443529956065;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Faecalibacterium;0;FALSE;FALSE;FALSE;FALSE;0.5900661473561656;0.7245897888314077;0.9625685573054278;-0.3030552255439665;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Flavonifractor;0;FALSE;FALSE;FALSE;FALSE;1;1;1;-0.6751256439550722;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Gemmiger;0;FALSE;FALSE;FALSE;FALSE;0.8629503352126903;0.897740586267781;0.999999999999998;0.35901762699580214;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Ruminococcaceae_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.8210364991719596;0.7750781677860621;0.9999999999992555;-0.5964101305590311;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Ruminococcus;0;FALSE;FALSE;FALSE;FALSE;0.7970191556491208;0.7064473330744225;0.9999999999600709;0.6555370490727946;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Ruthenibacterium;0;FALSE;FALSE;FALSE;FALSE;1;1;1;0.26108801591035;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Catenibacterium;0;FALSE;FALSE;FALSE;FALSE;1;1;1;0.06346435929791626;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Holdemanella;0;FALSE;FALSE;FALSE;FALSE;0.6084576504310266;0.6745101366066889;0.9911854424689179;-0.36782071534662525;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Firmicutes_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.8891897762369546;0.8988627781741646;1;0.49814832555408023;No;-0.9151912561158608;21.7;bellvitge_hgtp;center
Actinomyces;0;FALSE;FALSE;FALSE;FALSE;0.6983749758498873;0.7047542505812769;0.9994167227056332;-0.7731289999168431;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Bifidobacterium;2;FALSE;FALSE;FALSE;FALSE;0.6956588595183462;0.7228597455009088;0.970069856726172;-0.4416673392645203;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Collinsella;1;FALSE;FALSE;FALSE;FALSE;0.5356888700730755;0.6027831111747354;0.4997014104666457;-1.081645506180623;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Enorma;1;FALSE;FALSE;FALSE;FALSE;0.6566215284034473;0.6612695470101052;0.987195852711208;0.6225230944016908;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Slackia;2;FALSE;FALSE;FALSE;FALSE;0.3110104502230957;0.26355012112970966;0.003488122271942133;0.6186169247301778;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Bacteroides;4;FALSE;FALSE;FALSE;FALSE;0.2596461387484429;0.2414462090570551;3.784362360312059e-5;1.2024166603958109;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Odoribacter;19;FALSE;FALSE;FALSE;TRUE;0.15902423705495536;0.022090038706635378;1.833802393571235e-16;0.5057516376482905;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Prevotella;28;TRUE;TRUE;TRUE;TRUE;0.0603395589839693;0.0068313084349493096;1.366257461894031e-29;-1.7352322358991898;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Alistipes;0;FALSE;FALSE;FALSE;FALSE;0.8017747129883888;1;0.9999994720829413;0.17418398443075203;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Parabacteroides;0;FALSE;FALSE;FALSE;FALSE;0.7371744410110765;0.9621557442460831;0.9999681524069921;-0.1318150118470133;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Lactobacillus;0;FALSE;FALSE;FALSE;FALSE;0.8508689875279248;1;0.9999999999995698;-0.5148100461999708;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Streptococcus;5;FALSE;FALSE;FALSE;FALSE;0.27475005653928153;0.15629435483829562;1.1243864064451711e-4;1.20471788080852;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Clostridium;8;FALSE;FALSE;FALSE;FALSE;0.17024546660502818;0.0998864742565953;6.38181017217946e-11;0.29479038039163363;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Eubacterium;3;FALSE;FALSE;FALSE;FALSE;0.531140556107867;0.6409879373713818;0.3613221246296345;-0.2469958462759606;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Anaerostipes;1;FALSE;FALSE;FALSE;FALSE;0.662572940828528;0.6664488912836035;0.9934470935057164;0.466945656435163;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Blautia;3;FALSE;FALSE;FALSE;FALSE;0.3505931902950783;0.22009256102377084;0.0024015396141971465;0.535161148801025;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Coprococcus;0;FALSE;FALSE;FALSE;FALSE;0.6055552159842303;0.6314988333169904;0.9182631006119643;-0.5643546470987686;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Dorea;2;FALSE;FALSE;FALSE;FALSE;0.6305601519228974;0.7765703518307321;0.8926494406319418;0.05574380524347618;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Fusicatenibacter;2;FALSE;FALSE;FALSE;FALSE;0.6091497229173931;0.6617235298908775;0.9235495801262346;0.17485143356652108;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Lachnoclostridium;3;FALSE;FALSE;FALSE;FALSE;0.2692057689923669;0.2265569273639438;6.329876536003029e-4;-0.6491888177594795;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Lachnospiraceae_unclassified;1;FALSE;FALSE;FALSE;FALSE;0.7838948078925594;0.8010927042258121;0.9999999132949151;-0.2768152218644296;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Roseburia;2;FALSE;FALSE;FALSE;FALSE;0.5459086600626969;0.4797329576174988;0.4733934824541979;-0.7025755280854169;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Oscillibacter;25;FALSE;TRUE;TRUE;TRUE;0.09990801745446487;0.00278902247192891;1.1342026073534637e-35;0.3876615077412873;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Agathobaculum;2;FALSE;FALSE;FALSE;FALSE;0.6715586206857725;0.8326442159862173;0.9494285113671229;-0.001022974066519442;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Faecalibacterium;2;FALSE;FALSE;FALSE;FALSE;0.5725143651292286;0.6020920020647509;0.4368727907171546;-0.8514767869203514;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Flavonifractor;12;FALSE;FALSE;FALSE;FALSE;0.21564919783401773;0.13279581946450542;1.6532094116525226e-8;0.3353139210590218;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Gemmiger;0;FALSE;FALSE;FALSE;FALSE;0.588759185604727;0.7245258764868564;0.966082515801437;0.448522385066977;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Ruminococcaceae_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.38021609877088286;0.3727411170563747;0.1864611808908663;-0.5748188777180191;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Ruminococcus;1;FALSE;FALSE;FALSE;FALSE;0.7386039058092774;0.812876148563387;0.9997668914200604;0.15059782497844074;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Ruthenibacterium;1;FALSE;FALSE;FALSE;FALSE;0.6502226767087473;0.7895241780495192;0.9361595426276946;0.45454938148496815;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Holdemanella;2;FALSE;FALSE;FALSE;FALSE;0.2726504118340544;0.2071242992551965;3.7226962222991716e-4;0.4528806355347912;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Firmicutes_unclassified;1;FALSE;FALSE;FALSE;FALSE;0.3958498051122179;0.31646870766104734;0.2789575645788673;0.46031957637859156;No;-1.7352322358991898;21.7;bellvitge_mataro;center
Actinomyces;0;FALSE;FALSE;FALSE;FALSE;0.9829529691644968;1;0.9999999999999999;0.07258305086637735;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Bifidobacterium;0;FALSE;FALSE;FALSE;FALSE;0.7799188205950573;0.8251655848249178;0.9999999998368871;-0.7194518672677147;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Collinsella;0;FALSE;FALSE;FALSE;FALSE;0.8133559305072449;0.9316567923632482;0.9999999999657218;0.2274902293470642;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Enorma;0;FALSE;FALSE;FALSE;FALSE;0.9610206871298721;0.9899192900718475;1;-0.36718820567218974;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Slackia;0;FALSE;FALSE;FALSE;FALSE;0.9202024832616736;0.9270280631579649;1;-0.1831159475007932;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Bacteroides;0;FALSE;FALSE;FALSE;FALSE;0.7474537858339658;0.7359453680115742;0.9999999969800601;0.4382003269518533;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Odoribacter;0;FALSE;FALSE;FALSE;FALSE;0.9762697022476106;0.974511615046147;0.9999999999999999;0.18241281135570314;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Prevotella;0;FALSE;FALSE;FALSE;FALSE;0.4581573065118391;0.43437081964709845;0.7352578474916656;-0.5979349158361328;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Alistipes;0;FALSE;FALSE;FALSE;FALSE;1;1;1;-0.3188306300392905;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Parabacteroides;0;FALSE;FALSE;FALSE;FALSE;0.8732735226658185;0.898413840308523;1;0.1158886827970466;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Lactobacillus;0;FALSE;FALSE;FALSE;FALSE;1;1;1;-0.13682513188433745;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Streptococcus;0;FALSE;FALSE;FALSE;FALSE;0.6075272831766153;0.564011335701515;0.9995794070516711;0.5507047812598689;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Clostridium;26;FALSE;FALSE;TRUE;TRUE;0.07741742421218294;0.023478153103321922;5.124583870325191e-20;0.2892940260539926;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Lawsonibacter;0;FALSE;FALSE;FALSE;FALSE;0.5292553878901087;0.43187561665143015;0.9805475605752066;-0.18610124503178624;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Eubacterium;0;FALSE;FALSE;FALSE;FALSE;0.872747210882798;0.9846416710105131;0.999999999999999;0.08355440857069357;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Anaerostipes;0;FALSE;FALSE;FALSE;FALSE;0.8298411011228536;0.9339769741609671;0.9999999999476727;-0.19194374494370212;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Blautia;1;FALSE;FALSE;FALSE;FALSE;0.9091688823795202;1;0.9999999999619642;-0.23404638076990678;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Coprococcus;0;FALSE;FALSE;FALSE;FALSE;0.91134473814644;0.9309940937531744;1;0.20815427930534075;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Dorea;0;FALSE;FALSE;FALSE;FALSE;0.7984282747851353;0.9586648463274426;0.9999998105677287;0.2711302688350297;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Fusicatenibacter;0;FALSE;FALSE;FALSE;FALSE;0.9062737689192711;0.9269674104286918;1;0.38765605783000695;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Lachnoclostridium;0;FALSE;FALSE;FALSE;FALSE;0.9389317391459663;0.9341943850421153;1;-0.05895584023974107;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Lachnospiraceae_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.6104671584680434;0.5441083869483593;0.9996055073855601;-0.6698481956555777;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Roseburia;0;FALSE;FALSE;FALSE;FALSE;0.9560867803484457;0.996508526641811;1;0.31828903233744854;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Oscillibacter;0;FALSE;FALSE;FALSE;FALSE;0.9672411688510467;0.9897274780261661;1;-0.22373875875171773;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Agathobaculum;0;FALSE;FALSE;FALSE;FALSE;0.8776029399451314;0.9726509134602912;1;-0.05082863789607665;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Faecalibacterium;0;FALSE;FALSE;FALSE;FALSE;0.8546189228121528;0.8724039741649048;0.9999999999998684;0.06792696676912677;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Flavonifractor;0;FALSE;FALSE;FALSE;FALSE;0.13864502418683808;0.1032751299065744;9.207915847574332e-9;0.6516829334664248;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Gemmiger;1;FALSE;FALSE;FALSE;FALSE;0.5456730840138867;0.5441083869483593;0.9526332249982274;-0.14277868944339236;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Ruminococcaceae_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.960212224598263;1;1;-0.24332787096479302;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Ruminococcus;0;FALSE;FALSE;FALSE;FALSE;0.9733076406207712;1;1;0.4881383224842153;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Ruthenibacterium;0;FALSE;FALSE;FALSE;FALSE;0.575180095349585;0.5263295509528008;0.9975833371688492;0.3394447664951486;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Catenibacterium;0;FALSE;FALSE;FALSE;FALSE;0.6736507351683143;0.5667663623457865;0.9999938102136645;-0.4644488656469771;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Holdemanella;1;FALSE;FALSE;FALSE;FALSE;0.276782301799726;0.20187875924443313;0.003143305040423365;0.23720653376270165;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Firmicutes_unclassified;1;FALSE;FALSE;FALSE;FALSE;0.801180663543978;0.9135933804280957;0.9999957176305683;-0.14039255094388825;No;-0.7194518672677147;23.099999999999998;bellvitge_sant_pau;center
Actinomyces;0;FALSE;FALSE;FALSE;FALSE;0.9268207144809405;0.9654327353697794;1;-0.3098909079827058;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Bifidobacterium;0;FALSE;FALSE;FALSE;FALSE;0.9134594660820881;0.9607494796330354;1;0.13464285314029553;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Collinsella;1;FALSE;FALSE;FALSE;FALSE;0.8205231829169017;0.908714362077776;0.9999947340377494;0.1735232558581235;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Enorma;1;FALSE;FALSE;FALSE;FALSE;0.8202635924894888;0.8938382794334354;0.9999999170957488;-0.48748335219136585;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Slackia;24;FALSE;FALSE;TRUE;TRUE;0.07425409704980308;0.01579212048204807;1.0424237427593465e-25;0.0781513900426091;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Bacteroides;0;FALSE;FALSE;FALSE;FALSE;0.9586511467109246;1;1;-0.21762230815217914;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Odoribacter;0;FALSE;FALSE;FALSE;FALSE;0.615095106012149;0.5517589647947282;0.9995706394409996;0.056833499729448435;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Prevotella;0;FALSE;FALSE;FALSE;FALSE;0.8540523108554416;0.8460657657470924;0.9999999999999972;-0.12631132839685702;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Alistipes;0;FALSE;FALSE;FALSE;FALSE;0.7779377389551365;0.7888434667316555;0.9999997460593998;0.12509220112287348;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Parabacteroides;0;FALSE;FALSE;FALSE;FALSE;1;1;1;0.2750144214427417;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Lactobacillus;0;FALSE;FALSE;FALSE;FALSE;0.9766719394673304;1;1;-0.06175816518296451;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Streptococcus;0;FALSE;FALSE;FALSE;FALSE;0.9858862774885057;1;1;-0.08206448649449045;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Eubacterium;1;FALSE;FALSE;FALSE;FALSE;0.9564836723581186;1;0.9999999999999999;0.021299520478864957;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Anaerostipes;0;FALSE;FALSE;FALSE;FALSE;0.7970443532568231;0.847683476336953;0.9999999988580982;-0.07569505200332005;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Blautia;0;FALSE;FALSE;FALSE;FALSE;0.7792254654897091;0.781064748054309;0.9999999688130703;0.052558231617573614;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Coprococcus;0;FALSE;FALSE;FALSE;FALSE;0.8504218130242147;0.9414429994162041;0.9999999999108001;0.028444890958723726;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Dorea;1;FALSE;FALSE;FALSE;FALSE;0.9013727049308811;0.9833938240933633;0.9999999996853398;0.1788870637312638;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Fusicatenibacter;0;FALSE;FALSE;FALSE;FALSE;0.9297628786551156;0.9414636806971607;1;-0.014584473742520808;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Lachnospiraceae_unclassified;0;FALSE;FALSE;FALSE;FALSE;0.9780625976849424;1;1;-0.3855641359987951;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Roseburia;0;FALSE;FALSE;FALSE;FALSE;0.9149541498322771;0.9545336079918302;0.9999999999999999;0.011753386216592526;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Oscillibacter;1;FALSE;FALSE;FALSE;FALSE;0.9611930901591981;1;0.9999999999999374;0.32667628856193737;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
Agathobaculum;0;FALSE;FALSE;FALSE;FALSE;0.8757461279271426;0.8857841638580796;0.9999999999999999;-0.2155567051581685;No;-0.48748335219136585;21;bellvitge_vall_hebron;center
